1741887817.1180148, -0.9602070988474908, -0.34153287155349, 2.6517076067512946, -1.0073058605194092, -0.24754299223423004, 2.679137706756592
1741887817.1182466, -0.9525933628315221, -0.35474807194546626, 2.6650241106294454, -1.0073058605194092, -0.24754299223423004, 2.679137706756592
1741887817.2188032, -0.9399038028049076, -0.3767734059320934, 2.6872182837596967, -1.007795810699463, -0.26354333758354187, 2.677327871322632
1741887817.319044, -0.9221384187676472, -0.4076088735133714, 2.7182901261420485, -1.007795810699463, -0.26354333758354187, 2.677327871322632
1741887817.4189308, -0.8992972107197411, -0.44725447468930024, 2.7582396377765006, -1.0036615133285522, -0.29506880044937134, 2.6807479858398438
1741887817.5188994, -0.8713801786611892, -0.4957102094598799, 2.8070668186630536, -0.9982399940490723, -0.31948909163475037, 2.689528226852417
1741887817.6189096, -0.8383873225919916, -0.5529760778251105, 2.864771668801707, -0.9821588397026062, -0.36367201805114746, 2.7136950492858887
1741887817.7191176, -0.8003186425121481, -0.6190520797849919, 2.931354188192461, -0.9728510975837708, -0.3866315186023712, 2.7277915477752686
1741887817.8201385, -0.7571741384216589, -0.6939382153395242, 3.0068143768353153, -0.9356834292411804, -0.47460341453552246, 2.7965385913848877
1741887817.9190896, -0.7089538103205238, -0.7776344844887072, 3.09115223473027, -0.9246135950088501, -0.499015212059021, 2.8176629543304443
1741887818.018958, -0.655657658208743, -0.8701408872325411, 3.184367761877325, -0.8660420775413513, -0.6069002747535706, 2.9234511852264404
1741887818.1190598, -0.5972856820863164, -0.9714574235710259, 3.2864609582764808, -0.8257519006729126, -0.6717115640640259, 2.9915835857391357
1741887818.219297, -0.533837881953244, -1.0758624903683514, 3.3908997929025313, -0.7718863487243652, -0.7452749013900757, 3.078897714614868
1741887818.319026, -0.46531425780952584, -1.1802675571656769, 3.495338627528582, -0.7484428286552429, -0.7757074236869812, 3.1162362098693848
1741887818.419035, -0.39171480965516187, -1.2846726239630024, 3.5997774621546323, -0.6581175923347473, -0.8939344882965088, 3.259523868560791
1741887818.5189342, -0.3130395374901521, -1.389077690760328, 3.704216296780683, -0.5635128617286682, -1.0162129402160645, 3.4085965156555176
1741887818.6190093, -0.2292884413144966, -1.4934827575576535, 3.8086551314067334, -0.5394458174705505, -1.0462876558303833, 3.446267604827881
1741887818.719102, -0.14046152112819527, -1.597887824354979, 3.913093966032784, -0.4056457579135895, -1.2033462524414062, 3.653985023498535
1741887818.819052, -0.046558776931248144, -1.7022928911523045, 4.0175328006588344, -0.29627203941345215, -1.3215123414993286, 3.821726083755493
1741887818.920939, 0.052419791276344774, -1.80669795794963, 4.1219716352848845, -0.17672398686408997, -1.4394117593765259, 3.9863717555999756
1741887819.0191941, 0.15495770328166766, -1.9111030247469556, 4.226410469910935, -0.07146500051021576, -1.5335241556167603, 4.117351055145264
1741887819.1197038, 0.25749561528699055, -2.0155080915442807, 4.330849304536985, -2.3419088392984122e-05, -1.5952274799346924, 4.199974060058594
1741887819.2189813, 0.36003352729231347, -2.119913158341606, 4.435288139163035, 0.18018139898777008, -1.7435764074325562, 4.398166179656982
1741887819.3195434, 0.4625714392976364, -2.2243182251389313, 4.539726973789085, 0.20481911301612854, -1.763373613357544, 4.423734188079834
1741887819.4191768, 0.5651093513029594, -2.3287232919362566, 4.644165808415135, 0.3393106758594513, -1.8675233125686646, 4.5617265701293945
1741887819.5195942, 0.6676472633082823, -2.433128358733582, 4.748604643041185, 0.5471379160881042, -2.0235588550567627, 4.765695095062256
1741887819.618982, 0.7701851753136052, -2.537533425530907, 4.853043477667235, 0.6557378768920898, -2.109130382537842, 4.865887641906738
1741887819.719124, 0.8727230873189281, -2.6419384923282325, 4.957482312293285, 0.7404928803443909, -2.1770646572113037, 4.940005302429199
1741887819.819646, 0.975260999324251, -2.746343559125558, 5.061921146919335, 0.8345398902893066, -2.257040023803711, 5.02293586730957
1741887819.9193642, 1.0777989113295738, -2.850748625922883, 5.166359981545385, 1.0085184574127197, -2.4136834144592285, 5.177565097808838
1741887820.1372457, 1.1735017647050927, -2.9539064882227293, 5.270329634416868, 1.2194712162017822, -2.6085307598114014, 5.3564982414245605
1741887820.1378677, 1.260610324831649, -3.0570643505225754, 5.37429928728835, 1.2194712162017822, -2.6085307598114014, 5.3564982414245605
1741887820.2191496, 1.3391245917092425, -3.1602222128224216, 5.478268940159833, 1.3692933320999146, -2.752319574356079, 5.485005855560303
1741887820.3208752, 1.4090445653378734, -3.2633800751222677, 5.582238593031315, 1.4815943241119385, -2.8644609451293945, 5.581469535827637
1741887820.4189887, 1.4703702457175416, -3.366537937422114, 5.686208245902797, 1.5879536867141724, -2.9787890911102295, 5.676054954528809
1741887820.5191598, 1.5231016328482472, -3.46969579972196, 5.79017789877428, 1.678772211074829, -3.084421157836914, 5.76518440246582
1741887820.6195817, 1.56723872672999, -3.572853662021806, 5.894147551645762, 1.7557957172393799, -3.1896121501922607, 5.857100963592529
1741887820.7191963, 1.6027815273627704, -3.6760115243216522, 5.998117204517245, 1.8397282361984253, -3.3185369968414307, 5.969126224517822
1741887820.8194273, 1.629730034746588, -3.7791693866214984, 6.102086857388727, 1.8954570293426514, -3.418515205383301, 6.0632524490356445
1741887820.9218214, 1.648084248881443, -3.8823272489213445, 6.206056510260209, 1.9559080600738525, -3.551063299179077, 6.191072940826416
1741887821.019376, 1.6578441697673352, -3.9854851112211906, 6.310026163131692, 1.9868141412734985, -3.647085666656494, 6.285458087921143
1741887821.1203537, 1.6590097974042648, -4.088642973521037, 6.413995816003174, 2.0057413578033447, -3.724339246749878, 6.35801887512207
1741887821.2208083, 1.6515811317922318, -4.191800835820883, 6.517965468874657, 2.0252697467803955, -3.8769524097442627, 6.503289699554443
1741887821.3209374, 1.635558172931236, -4.2949586981207295, 6.621935121746139, 2.0283315181732178, -3.9891295433044434, 6.606557846069336
1741887821.419355, 1.6109409208212777, -4.398116560420576, 6.7259047746176215, 2.0197672843933105, -4.07813835144043, 6.691437721252441
1741887821.5195148, 1.5777293754623567, -4.501274422720422, 6.829874427489104, 2.0038604736328125, -4.179532527923584, 6.7855377197265625
1741887821.6194324, 1.535923536854473, -4.604432285020268, 6.933844080360586, 1.9772071838378906, -4.2947492599487305, 6.893866062164307
1741887821.7212026, 1.4855234049976267, -4.707590147320114, 7.037813733232069, 1.9286432266235352, -4.435137748718262, 7.029167175292969
1741887821.8195186, 1.4265289798918177, -4.81074800961996, 7.141783386103551, 1.8911620378494263, -4.517062664031982, 7.112205982208252
1741887821.9193552, 1.3589402615370463, -4.913905871919806, 7.2457530389750335, 1.8531570434570312, -4.586260795593262, 7.184389591217041
1741887822.019447, 1.2827572499333122, -5.0170637342196525, 7.349722691846516, 1.7650001049041748, -4.720711708068848, 7.32769775390625
1741887822.1197557, 1.1979799450806154, -5.120221596519499, 7.453692344717998, 1.6910587549209595, -4.820704460144043, 7.43148136138916
1741887822.2195375, 1.104608346978956, -5.223379458819345, 7.557661997589481, 1.5991778373718262, -4.924489974975586, 7.544893264770508
1741887822.31968, 1.002642455628334, -5.326537321119191, 7.661631650460963, 1.5991778373718262, -4.924489974975586, 7.544893264770508
1741887822.4198096, 0.8983453090038527, -5.429695183419037, 7.765601303332446, 1.421752691268921, -5.106461524963379, 7.730081081390381
1741887822.5197423, 0.7940481623793714, -5.532853045718883, 7.869570956203928, 1.2985167503356934, -5.221381664276123, 7.8432722091674805
1741887822.6205456, 0.6897510157548901, -5.636010908018729, 7.97354060907541, 1.165204644203186, -5.331693172454834, 7.956108570098877
1741887822.7195992, 0.5854538691304088, -5.739168770318575, 8.077510261946893, 1.1035689115524292, -5.38516092300415, 8.007039070129395
1741887822.8198066, 0.48115672250592745, -5.8423266326184216, 8.181479914818375, 1.0172162055969238, -5.464542865753174, 8.079364776611328
1741887822.9196246, 0.37685957588144614, -5.945484494918268, 8.285449567689858, 0.8242912292480469, -5.628387451171875, 8.248087882995605
1741887823.1205003, 0.2812693122546488, -6.040995431780602, 8.38961440343743, 0.6172471642494202, -5.807243347167969, 8.433422088623047
1741887823.1211903, 0.19449852137425663, -6.127528242367607, 8.493779239185, 0.6172471642494202, -5.807243347167969, 8.433422088623047
1741887823.2195725, 0.11654720324026968, -6.205082926679281, 8.597944074932572, 0.6172471642494202, -5.807243347167969, 8.433422088623047
1741887823.3196452, 0.04741535785268795, -6.273659484715624, 8.702108910680144, 0.3561241030693054, -6.04629373550415, 8.675854682922363
1741887823.4207668, -0.012897014788488561, -6.333257916476638, 8.806273746427715, 0.2143751084804535, -6.178873062133789, 8.821084976196289
1741887823.5201876, -0.06438991468325986, -6.383878221962322, 8.910438582175287, 0.1157199963927269, -6.2774763107299805, 8.93156909942627
1741887823.619584, -0.10706334183162594, -6.425520401172674, 9.014603417922858, 0.0872766450047493, -6.308146953582764, 8.964311599731445
1741887823.7193456, -0.14091729623358681, -6.458184454107697, 9.11876825367043, -0.03052682988345623, -6.42230224609375, 9.132772445678711
1741887823.819687, -0.16595177788914245, -6.48187038076739, 9.222933089418001, -0.09645843505859375, -6.489991188049316, 9.247187614440918
1741887823.9200456, -0.18216678679829287, -6.496578181151752, 9.327097925165573, -0.147789865732193, -6.543795108795166, 9.350876808166504
1741887824.0204794, -0.1895623229610381, -6.502307855260783, 9.431262760913144, -0.1813495010137558, -6.578960418701172, 9.429686546325684
1741887824.1197433, -0.1881383863773781, -6.499059403094485, 9.535427596660716, -0.2087731808423996, -6.602339744567871, 9.504288673400879
1741887824.2198918, -0.17789497704731286, -6.486832824652856, 9.639592432408287, -0.2451840341091156, -6.633154392242432, 9.640830039978027
